	index	original	translation	z_mean	similar_sentence	similarity	similar_sentence_quality
5260	5260	După cucerirea breșei Gembloux, Grupul de Armate B nu a mai avut nevoie de Diviziile Panzer 3 și 4.	After conquering the Gembloux breath, the Armed Group B no longer needed Panzer 3 and 4 Divisions.	0.5477752953786941	I. and III. / JG 4 should have attacked Le Rest together.	0.4104790985584259	-1.0447906805132854
5261	5261	Cerea conventurilor și capitlirilor să numească nobilii în stăpânirea moșiilor, avea drept de sigiliu, confirmă documentele.	Leaving conventations and capitals to call nobilies in the management of the samples, had the right of seal, confirms the documents.	-0.9104157463990298	They claimed rights of suzeranity over the perpetrators, whom they believed to be the vassals.	0.4060385525226593	0.6488620348346403
5262	5262	Templele sunt construite în plan rectangular și sunt formate din mai multe camere.	The topics shall be constructed in a rectangular plane and shall consist of several chambers.	0.48357433312348297	it is known as ivory and it consists of crossed line models which create zones in the shape of diamond.	0.34140148758888245	-0.06252377572087738
5263	5263	Opera târzie a scriitorului respinge cultura vestică și afirmă valorile ortodoxiei ruse și ale țarismului.	The late operation of the writer rejects Western culture and affirms the values of Russian orthodox and monarism.	-0.5993508956348915	In cultural and spiritual terms, traditional values have been shaken in Europe.	0.5173985958099365	0.9827403436914613
5264	5264	Uneori aceste au lungimi de sute de metri și lațimi de zeci de metri.	Sometimes they have lengths of hundreds of metres and pardon of tens of metres.	-0.3136325432847073	Clavi were sometimes decorated and some examples were wide of seven centimetres.	0.4784575402736664	-0.04609828031753313
5265	5265	El a fost ultimul monarh britanic care a murit în luptă, la .	He was the last British monarch who died in the struggle at.	0.5300932907213656	He blamed the British personally for the loss of the two brothers and the mother.	0.4634492099285126	1.1469854454415387
5266	5266	Astfel, reformele erau mai degrabă împiedicate de pasivitatea regelui decât de opoziție.	Thus, the reforms were hindered by the King's passivity rather than opposition.	0.31229000422350267	They were militant revolutionaries and re-publicans in contrast to the paramount National Guard and whose officers were royal.	0.4949955940246582	-0.3219773724713374
5267	5267	Fusul coloanei este cilindric și mult mai zvelt și elegant având obligatoriu caneluri care sporesc senzația de verticalitate.	The column beam is cylindrical and much more butterfly and elegant with necessarily fluting that increases the vertical sense.	-0.7373968631764484	The ion, developed during the same period, is richer decorated and has more velty and elegant proportions.	0.36789825558662415	-0.2913477028041209
5268	5268	Voltaire era de orientare iluministă conservatoare.	The steering was conservative to illuminate.	-1.8133741850773069	He was considered an autocratic leader, continuing to weaken the Senate.	0.3563593924045563	0.7549522288251965
5269	5269	Exista si plaje pentru nudisti in apropierea unor mici golfuri.	There were nuisance beds close to small gaps as well.	-2.090755335561637	Others as the bottoms and onomics are of a smaller size.	0.44835618138313293	-1.349316659865962
5270	5270	Zidul împiedică expansiunea spațială a orașului, astfel, casele se dezvoltau pe verticală, cu mai multe etaje, precum și clădirea turnurilor.	The wall prevented the city's spatial expansion, thus developing houses vertically, with several stages, as well as tower building.	0.9977873801516637	The development of siege artillery has increased the vulnerability of walls effectively protecting many cities.	0.5501042604446411	0.932934844426797
5271	5271	Mihăiță, un copil aciuat pe lângă casa Băncilă, a fost folosit pentru mai multe lucrări dintre care se remarcă Obositul, Mihăiță și compoziția April.	On top of the bank's home, a child acidified, was used for several works, of which Obosite, Mihão, and the composition of April.	-1.6870472293639365	The central part of Constantinopoly was used for the construction of monasteries and many homes were located in the coastal area.	0.3502397835254669	0.9656717954334307
5272	5272	Rothschild, 13 Rue de Saints Perés, unde dorea să facă presiuni pentru urgentarea realizării lucrării contractate în anul 1886.	As such, it is important to note that, on the basis of the criteria laid down in Article 6 (1) (c) of the basic Regulation, the Commission has adopted implementing measures.	-2.268471865610925	The Commission takes note of the Commission's own assessment, which is based on the criteria laid down in Article 6 (1) (c) of the basic Regulation.	0.7981385588645935	-2.232966014143108
5273	5273	Mussolini și 15 fasciști au fost executați, iar trupurile lor au fost expuse în orașul Milano.	Mussolini and 15 fascists have been executed, and their troops have been exposed in the town of Milan.	-0.026912467538337304	Italian Dictator Benito Mussolini has been removed from power and detained by his comrades.	0.5642256140708923	0.9470904217808975
5274	5274	23 dintre acestea dispun de condiții și experiență în ceea ce privește primirea vizitatorilor.	23 of them shall have conditions and experience in receiving visitors.	0.020693713500064936	Serbia has a network of 65 embassies and 23 international consulates.	0.3523338735103607	1.019627916932367
5275	5275	În vara anului 1940, italienii nu erau pregătiți să poarte un război de durată pentru ocuparea unor teritorii întinse în Africa.	In the summer of 1940, Italians were not prepared to conduct a lasting war to occupy large territories in Africa.	0.5703749451385717	On 24 October 1941 the last Italian aircraft on the Eastern African front was brought down.	0.5208854675292969	0.7346382536523085
5276	5276	Iarna, se consumă gemuri, alimente conservate și murături.	Jam, jams, preserved and soiled foods are consumed.	-1.2309478801100053	The canals had been secured and used as places of storage for ammunition or food.	0.4837211072444916	1.0349111947103327
5277	5277	În general, numai cele mai accesibile și mai mari insule rămân locuite, adică în prezent, mai puțin de 90 dintre ele.	In general, only the most accessible and the largest islands remain inhabited, i.e. at present less than 90.	0.7706274439947919	they were the only trib known to live on the island at the moment and is generally considered to be closely linked.	0.4782675504684448	-0.15270194488874225
5278	5278	Meciul din 1995 este singurul de acest fel disputat până acum.	The machine of 1995 is the only of its kind to be disputed so far.	-1.3452052819393583	74 of the 155 were flat machines and only 125 were operational.	0.428843230009079	0.00998236402252353
5279	5279	Aceasta trebuia să fie din acel moment noua modalitate de cooperare tactică dintre forțele de vânătoare și cele de bombardiere.	This had since to be the new way of tactical cooperation between hunting and bombing forces.	0.8228851272659025	The enemy carried out simultaneous attacks supported by artillery consisting of bombs, cannons, machine guns and mortars.	0.42133742570877075	0.07911344068327886
5280	5280	În 2015, Portugalia avea de locuitori, dintre care erau imigranți legali, care alcătuiau 3,7% din populație.	In 2015, Portugal had the inhabitants, including legal immigrants, who made up 3.7% of the population.	0.6463572014434198	The Hungarian Community counted, in the 2011 census, almost 30.000 inhabitants.	0.50128573179245	1.0011147729570442
5281	5281	Spătarului Nicolae Milescu în calitate de ambasador al Rusiei în China, unul de 392	Speaker Nicolae Milescu as Russia's Ambassador to China, one of 392	0.7197081222837687	In the year 1478 Matei Corvin appoints Timiș commune on Paul China.	0.33367636799812317	-0.7636344404610423
5282	5282	În 2012, era în medie pe tot Regatul Unit la 1,92 de copii pentru fiecare femeie.	In 2012, it was on average the whole United Kingdom per 1.92 children per woman.	-0.4229452449756476	In 2011, 47.3% of UK births were in unmarried women.	0.5165473222732544	0.2964082390593799
5283	5283	Grupul a ajuns la această concluzie după ce a analizat condițiile de sănătate, educație și legale care afectează viețile femeilor.	The group reached this conclusion after having analysed the health, education and legal conditions affecting women's lives.	0.9929076725651407	In defence of women's rights, the Onoary organisation and the law of Contemporan Women are specialised.	0.309462308883667	-0.6197200985108294
5284	5284	Favorizează eliminarea acidului uric și a colesterolului.	They damage the elimination of uric acid and cholesterol.	-1.0425131516574673	The saldog bark is used in hyperacidity, in gastric and duodenal ulcers, and as a purgative.	0.4156242311000824	0.5777010241935732
5285	5285	La sfârșitul secolului, potrivit datelor din cadastru, suprafața moșiilor astfel obținute a ajuns la 665 de iugăre.	At the end of the century, according to land registry data, the surface of the mills thus obtained reached 665 iugnies.	0.387810368528827	A century later, in 668, the territory had an area of 1 million km brus, 10 million inhabitants and 130 000 soldiers in the army.	0.3997471332550049	0.236295128463881
